0,-15.6092,-9.39907
0.2,-59,-17.6667
0.4,-51.3333,7.33333
0.6,25.6667,-1
0.8,-33.6667,-6.66667
1,-1,-88
1.2,42,-89.6667
1.4,-91.6667,54.6667
1.6,0.333333,20.3333
1.8,-12,15.6667
2,-106.333,46.3333
2.2,-52.3333,-101.333
2.4,-20.6667,-25.6667
2.6,49.6667,31.3333
2.8,-25.3333,-83
3,-105.333,1.33333
3.2,-28,-43.6667
3.4,-5,13.3333
3.6,-5.33333,-25
3.8,33.6667,-59.6667
4,63.3333,-21
4.2,-11.3333,-10.3333
4.4,-43.3333,14.6667
4.6,54.3333,-49.3333
4.8,33.6667,40.6667
5,77.3333,25.3333
5.2,27.3333,32
5.4,12.3333,12
5.6,27.3333,-46
5.8,-7,16.3333
6,12.6667,2.66667
6.2,42.6667,61.3333
6.4,108.667,68.3333
6.6,23.6667,2.66667
6.8,-8,21.3333
7,35.3333,30.6667
7.2,32,26.3333
7.4,82,6.33333
7.6,7.33333,19.6667
7.8,-9.33333,32.3333
8,-6.66667,-1.66667
8.2,31.6667,-21.6667
8.4,22,54.3333
8.6,-51.3333,-36.3333
8.8,-73,-30
9,-30.3333,11.3333
9.2,7,-47.3333
9.4,-25.3333,-25
9.6,-65,20.6667
9.8,-42.3333,-31.6667
10,-41.3333,-46.6667
10.2,-11,-11.3333
10.4,-17,39
10.6,-69,-11.3333
10.8,-59.6667,-65.6667
11,-29.6667,40
11.2,-22.3333,25
11.4,-82.3333,-58.3333
11.6,2.33333,23.6667
11.8,-13,35.6667
12,-25.3333,14.3333
12.2,-49,16
12.4,-47.3333,-23
12.6,25.6667,16
12.8,26.3333,-17.3333
13,21.3333,63
13.2,54.3333,2
13.4,35.6667,-18.6667
13.6,-37,49
13.8,17.6667,-5
14,-8,13.3333
14.2,-28,52.6667
14.4,30,-1.33333
14.6,-32.6667,-14.6667
14.8,32,62
15,30.6667,15.3333
15.2,23,-28.3333
15.4,100.667,19
15.6,24.3333,35.6667
15.8,23.6667,-20.3333
16,31.3333,-28.3333
16.2,6.33333,-19.3333
16.4,71,6.66667
16.6,39,63.3333
16.8,22.6667,-0.666667
17,84.6667,19.3333
17.2,47.3333,-15
17.4,-40.3333,13.6667
17.6,31.3333,12.3333
17.8,3.33333,-6.33333
18,16,62.3333
18.2,74.6667,54
18.4,62,-26
18.6,-18.3333,-31.6667
18.8,-58.3333,68.6667
19,11.6667,31.6667
19.2,27,-36.3333
19.4,-27.3333,9.33333
19.6,-6.33333,43.6667
19.8,-37.6667,19
20,-18,34
20.2,-38.3333,9.33333
20.4,-41.6667,7
20.6,-33.3333,37.3333
20.8,-36.6667,33.6667
21,-1.33333,-68.6667
21.2,-65.6667,-53.6667
21.4,20.3333,77.6667
21.6,-26,27
21.8,-5,-31
22,-11.6667,-5
22.2,-47,-4.33333
22.4,-32,-25.6667
22.6,-59.3333,11
22.8,-59.3333,-13.3333
23,-38.3333,11.6667
23.2,-0.333333,-8.66667
23.4,-21.3333,-61.6667
23.6,-32.6667,-57.6667
23.8,-30.6667,-28
24,39.6667,-31
24.2,101,-52
24.4,35.6667,11
24.6,11.3333,-35
24.8,56.3333,-103.333
25,17.6667,-40.3333
25.2,-10.3333,16.3333
25.4,20.3333,24.6667
25.6,69.3333,-18.6667
25.8,7,-0.666667
26,-20.3333,40
26.2,-13,18.3333
26.4,36,30.6667
26.6,90,1.66667
26.8,57.3333,9.66667
27,33,-8
27.2,-0.666667,-83
27.4,19.3333,20
27.6,78.3333,31.3333
27.8,41.3333,26.3333
28,35.6667,115
28.2,-10.6667,14.3333
28.4,-35,14
28.6,-20.3333,-60.6667
28.8,-15,-39.6667
29,22,73.6667
29.2,-34,-8.66667
29.4,-75.6667,-3.66667
29.6,-19.3333,16.6667
29.8,-19.3333,38
30,-57,-2.66667
30.2,-67.6667,-49.3333
30.4,-27.6667,-1.33333
30.6,-2,-35.3333
30.8,-21.6667,25.3333
31,16,-34.3333
31.2,-57.3333,13
31.4,-8.33333,73.3333
31.6,31,-39
31.8,15,-2.66667
32,-46,0
32.2,-43.6667,-22
32.4,-5.66667,-5.33333
32.6,0,-30.6667
32.8,-4.33333,-71.3333
33,-5,-42.3333
33.2,-9.33333,23.6667
33.4,-28.6667,-13.3333
33.6,21.3333,-98
33.8,10.6667,-68.3333
34,-34,-18.3333
34.2,-21,-50.3333
34.4,8,-9.33333
34.6,-5.33333,-34.6667
34.8,11.3333,-49.6667
35,17.3333,-74.6667
35.2,-44.6667,-99.3333
35.4,-3,4.33333
35.6,54,-23.6667
35.8,40.6667,-88.3333
36,46.3333,-1
36.2,64.6667,1.33333
36.4,-23.3333,-36.6667
36.6,47.3333,-50.6667
36.8,-0.333333,-11.3333
37,-8.66667,22.3333
37.2,26.3333,-4.33333
37.4,-32.6667,33.3333
37.6,-11.6667,40.3333
37.8,1.33333,1.33333
38,-18.6667,23
38.2,-34,35
38.4,-26,59.3333
38.6,-37.3333,10
38.8,-49.6667,9
39,37.3333,14.3333
39.2,-14,-20
39.4,-32.3333,18.3333
39.6,-22,47.3333
39.8,12.3333,-20.6667
40,62.6667,5.33333
40.2,-22.3333,2
40.4,-29,22
40.6,7,29.6667
40.8,-67,57.6667
41,-14.6667,-12.6667
41.2,-19,-47.3333
41.4,5.66667,22.3333
41.6,-20.6667,46.6667
41.8,-40.3333,83.6667
42,28.3333,6.66667
42.2,-23,-46
42.4,4,-73.6667
42.6,56.6667,-53.6667
42.8,13,-83.3333
43,18.6667,-49
43.2,4.33333,29
43.4,-38.6667,-44.3333
43.6,32.6667,-40.6667
43.8,13,-59.3333
44,10.6667,-32.6667
44.2,-99.6667,-37.6667
44.4,-63.6667,-29.6667
44.6,44.3333,-37.6667
44.8,-2.66667,-53.3333
45,3.66667,12.6667
45.2,-6.33333,15
45.4,26.3333,-12
45.6,47.3333,-25.6667
45.8,26.6667,27.6667
46,26.6667,3.33333
46.2,-50,-2
46.4,-66.3333,9.33333
46.6,14.3333,16
46.8,15.6667,0.666667
47,42,19
47.2,25.3333,71.3333
47.4,-19.6667,33.3333
47.6,-25.6667,-15.3333
47.8,34.6667,-40
48,0,24.6667
48.2,-4.66667,37.3333
48.4,-8.33333,30
48.6,-24.6667,45
48.8,47,53.3333
49,12,22
49.2,1.66667,-52.3333
49.4,0,44
49.6,99.6667,66
49.8,77,-7
50,10.6667,50
50.2,-26.3333,29
50.4,-44,-55.6667
50.6,10.6667,-21.6667
50.8,21.6667,18
51,-25,-11.3333
51.2,-38,-26
51.4,17,-9.33333
51.6,-34.3333,-66.3333
51.8,-55.6667,5.66667
52,1.33333,-28.6667
52.2,-93.3333,-80.3333
52.4,-62.6667,-43.3333
52.6,4,9
52.8,-60.3333,3
53,-95.3333,-19.3333
53.2,-31.6667,-57.6667
